col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
420036,SPRINGS MEMORIAL HOSPITAL,800 W MEETING ST,LANCASTER,SC,29720,LANCASTER,8032861481,Immunization for pneumonia,98,541,The hospital indicated that the data submitted for this measure were based on a sample of cases
420037,HILLCREST MEMORIAL HOSPITAL,729 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681,GREENVILLE,8644546151,Immunization for influenza,98,160,The hospital indicated that the data submitted for this measure were based on a sample of cases
420037,HILLCREST MEMORIAL HOSPITAL,729 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681,GREENVILLE,8644546151,Immunization for pneumonia,99,301,The hospital indicated that the data submitted for this measure were based on a sample of cases
420038,LAURENS COUNTY HEALTHCARE SYSTEM,US HWY 76 PO DRAWER 976,CLINTON,SC,29325,LAURENS,8648339100,Immunization for influenza,86,152,The hospital indicated that the data submitted for this measure were based on a sample of cases
420038,LAURENS COUNTY HEALTHCARE SYSTEM,US HWY 76 PO DRAWER 976,CLINTON,SC,29325,LAURENS,8648339100,Immunization for pneumonia,88,305,The hospital indicated that the data submitted for this measure were based on a sample of cases
420039,WALLACE THOMSON HOSPITAL,322 W SOUTH ST PO BOX 789,UNION,SC,29379,UNION,8644270351,Immunization for influenza,91,149,The hospital indicated that the data submitted for this measure were based on a sample of cases
420039,WALLACE THOMSON HOSPITAL,322 W SOUTH ST PO BOX 789,UNION,SC,29379,UNION,8644270351,Immunization for pneumonia,85,322,The hospital indicated that the data submitted for this measure were based on a sample of cases
420043,UPSTATE CAROLINA MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE,8644874271,Immunization for influenza,86,222,The hospital indicated that the data submitted for this measure were based on a sample of cases
420043,UPSTATE CAROLINA MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,CHEROKEE,8644874271,Immunization for pneumonia,93,375,The hospital indicated that the data submitted for this measure were based on a sample of cases
420048,KERSHAW HEALTH,HAILE AND ROBERTS STREETS BOX 7003,CAMDEN,SC,29020,KERSHAW,8034324311,Immunization for influenza,89,281,The hospital indicated that the data submitted for this measure were based on a sample of cases
420048,KERSHAW HEALTH,HAILE AND ROBERTS STREETS BOX 7003,CAMDEN,SC,29020,KERSHAW,8034324311,Immunization for pneumonia,91,517,The hospital indicated that the data submitted for this measure were based on a sample of cases
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,8433478037,Immunization for influenza,97,287,The hospital indicated that the data submitted for this measure were based on a sample of cases
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,8433478037,Immunization for pneumonia,97,422,The hospital indicated that the data submitted for this measure were based on a sample of cases
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,FLORENCE,8437772900,Immunization for influenza,90,275,The hospital indicated that the data submitted for this measure were based on a sample of cases
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,FLORENCE,8437772900,Immunization for pneumonia,97,517,The hospital indicated that the data submitted for this measure were based on a sample of cases
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,NEWBERRY,8032767570,Immunization for influenza,92,121,The hospital indicated that the data submitted for this measure were based on a sample of cases
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,NEWBERRY,8032767570,Immunization for pneumonia,100,229,The hospital indicated that the data submitted for this measure were based on a sample of cases
420054,MARLBORO PARK HOSPITAL,1138 CHERAW HIGHWAY,BENNETTSVILLE,SC,29512,MARLBORO,8434792881,Immunization for influenza,100,167,The hospital indicated that the data submitted for this measure were based on a sample of cases
420054,MARLBORO PARK HOSPITAL,1138 CHERAW HIGHWAY,BENNETTSVILLE,SC,29512,MARLBORO,8434792881,Immunization for pneumonia,100,360,The hospital indicated that the data submitted for this measure were based on a sample of cases
420055,CAROLINAS HOSPITAL SYSTEM MARION,2829 E HWY 76,MULLINS,SC,29574,MARION,8434312000,Immunization for influenza,89,160,The hospital indicated that the data submitted for this measure were based on a sample of cases
420055,CAROLINAS HOSPITAL SYSTEM MARION,2829 E HWY 76,MULLINS,SC,29574,MARION,8434312000,Immunization for pneumonia,95,373,The hospital indicated that the data submitted for this measure were based on a sample of cases
420057,MCLEOD MEDICAL CENTER - DARLINGTON,701 CASHUA FERRY ROAD,DARLINGTON,SC,29540,DARLINGTON,8433951100,Immunization for influenza,99,90,Data were collected during a shorter period (fewer quarters) than the maximum possible time for this measure
420057,MCLEOD MEDICAL CENTER - DARLINGTON,701 CASHUA FERRY ROAD,DARLINGTON,SC,29540,DARLINGTON,8433951100,Immunization for pneumonia,99,139,Data were collected during a shorter period (fewer quarters) than the maximum possible time for this measure
420062,CHESTERFIELD GENERAL HOSPITAL,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,CHESTERFIELD,8435377881,Immunization for influenza,100,192,The hospital indicated that the data submitted for this measure were based on a sample of cases
420062,CHESTERFIELD GENERAL HOSPITAL,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,CHESTERFIELD,8435377881,Immunization for pneumonia,100,453,The hospital indicated that the data submitted for this measure were based on a sample of cases
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,CHARLESTON,8434021006,Immunization for influenza,92,281,The hospital indicated that the data submitted for this measure were based on a sample of cases
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,CHARLESTON,8434021006,Immunization for pneumonia,94,407,The hospital indicated that the data submitted for this measure were based on a sample of cases
420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560,FLORENCE,8433742036,Immunization for influenza,70,152,The hospital indicated that the data submitted for this measure were based on a sample of cases
420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560,FLORENCE,8433742036,Immunization for pneumonia,64,337,The hospital indicated that the data submitted for this measure were based on a sample of cases
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT,8435225200,Immunization for influenza,87,283,The hospital indicated that the data submitted for this measure were based on a sample of cases
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT,8435225200,Immunization for pneumonia,96,438,The hospital indicated that the data submitted for this measure were based on a sample of cases
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,ORANGEBURG,8035332460,Immunization for influenza,91,266,The hospital indicated that the data submitted for this measure were based on a sample of cases
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,ORANGEBURG,8035332460,Immunization for pneumonia,89,538,The hospital indicated that the data submitted for this measure were based on a sample of cases
420069,CLARENDON MEMORIAL HOSPITAL,10 HOSPITAL ST BOX 550,MANNING,SC,29102,CLARENDON,8034358463,Immunization for influenza,81,154,The hospital indicated that the data submitted for this measure were based on a sample of cases
420069,CLARENDON MEMORIAL HOSPITAL,10 HOSPITAL ST BOX 550,MANNING,SC,29102,CLARENDON,8034358463,Immunization for pneumonia,79,243,The hospital indicated that the data submitted for this measure were based on a sample of cases
420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,29150,SUMTER,8037748900,Immunization for influenza,79,263,The hospital indicated that the data submitted for this measure were based on a sample of cases
420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,29150,SUMTER,8037748900,Immunization for pneumonia,92,464,The hospital indicated that the data submitted for this measure were based on a sample of cases
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,8642274111,Immunization for influenza,93,293,The hospital indicated that the data submitted for this measure were based on a sample of cases
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,8642274111,Immunization for pneumonia,92,606,The hospital indicated that the data submitted for this measure were based on a sample of cases
420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944,HAMPTON,8039432771,Immunization for influenza,99,149,The hospital indicated that the data submitted for this measure were based on a sample of cases
420072,HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,VARNVILLE,SC,29944,HAMPTON,8039432771,Immunization for pneumonia,97,357,The hospital indicated that the data submitted for this measure were based on a sample of cases
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,LEXINGTON,8037912000,Immunization for influenza,85,255,The hospital indicated that the data submitted for this measure were based on a sample of cases
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,LEXINGTON,8037912000,Immunization for pneumonia,83,409,The hospital indicated that the data submitted for this measure were based on a sample of cases
420078,GREENVILLE MEMORIAL MEDICAL CENTER,701 GROVE RD,GREENVILLE,SC,29605,GREENVILLE,8644557000,Immunization for influenza,93,274,The hospital indicated that the data submitted for this measure were based on a sample of cases
420078,GREENVILLE MEMORIAL MEDICAL CENTER,701 GROVE RD,GREENVILLE,SC,29605,GREENVILLE,8644557000,Immunization for pneumonia,93,365,The hospital indicated that the data submitted for this measure were based on a sample of cases
420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,CHARLESTON,8437978800,Immunization for influenza,98,261,The hospital indicated that the data submitted for this measure were based on a sample of cases
420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,CHARLESTON,8437978800,Immunization for pneumonia,98,509,The hospital indicated that the data submitted for this measure were based on a sample of cases
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT,8436816122,Immunization for influenza,96,285,The hospital indicated that the data submitted for this measure were based on a sample of cases
420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT,8436816122,Immunization for pneumonia,98,540,The hospital indicated that the data submitted for this measure were based on a sample of cases
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,AIKEN,8036415900,Immunization for influenza,95,304,The hospital indicated that the data submitted for this measure were based on a sample of cases
420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,AIKEN,8036415900,Immunization for pneumonia,90,557,The hospital indicated that the data submitted for this measure were based on a sample of cases
420083,MARY BLACK MEMORIAL HOSPITAL,1700 SKYLYN DR BOX 3217,SPARTANBURG,SC,29307,SPARTANBURG,8645733000,Immunization for influenza,92,286,The hospital indicated that the data submitted for this measure were based on a sample of cases
420083,MARY BLACK MEMORIAL HOSPITAL,1700 SKYLYN DR BOX 3217,SPARTANBURG,SC,29307,SPARTANBURG,8645733000,Immunization for pneumonia,96,562,The hospital indicated that the data submitted for this measure were based on a sample of cases
420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,HORRY,8436921000,Immunization for influenza,99,279,The hospital indicated that the data submitted for this measure were based on a sample of cases
420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,HORRY,8436921000,Immunization for pneumonia,94,600,The hospital indicated that the data submitted for this measure were based on a sample of cases
420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND,8032965678,Immunization for influenza,91,276,The hospital indicated that the data submitted for this measure were based on a sample of cases
420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND,8032965678,Immunization for pneumonia,91,351,The hospital indicated that the data submitted for this measure were based on a sample of cases
420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,CHARLESTON,8437242800,Immunization for influenza,89,313,The hospital indicated that the data submitted for this measure were based on a sample of cases
420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,CHARLESTON,8437242800,Immunization for pneumonia,95,657,The hospital indicated that the data submitted for this measure were based on a sample of cases
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,8438810100,Immunization for influenza,97,259,The hospital indicated that the data submitted for this measure were based on a sample of cases
420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,8438810100,Immunization for pneumonia,97,289,The hospital indicated that the data submitted for this measure were based on a sample of cases
420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,FLORENCE,8436742500,Immunization for influenza,95,311,The hospital indicated that the data submitted for this measure were based on a sample of cases
420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,FLORENCE,8436742500,Immunization for pneumonia,98,619,The hospital indicated that the data submitted for this measure were based on a sample of cases
420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS,MURRELLS INLET,SC,29576,GEORGETOWN,8436521000,Immunization for influenza,95,282,The hospital indicated that the data submitted for this measure were based on a sample of cases
420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS,MURRELLS INLET,SC,29576,GEORGETOWN,8436521000,Immunization for pneumonia,96,567,The hospital indicated that the data submitted for this measure were based on a sample of cases
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,8437848000,Immunization for influenza,97,176,The hospital indicated that the data submitted for this measure were based on a sample of cases
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,8437848000,Immunization for pneumonia,98,396,The hospital indicated that the data submitted for this measure were based on a sample of cases
420102,PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,GREENVILLE,8647971000,Immunization for influenza,99,161,The hospital indicated that the data submitted for this measure were based on a sample of cases
420102,PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,GREENVILLE,8647971000,Immunization for pneumonia,99,301,The hospital indicated that the data submitted for this measure were based on a sample of cases
420103,VILLAGE HOSPITAL,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,8645306000,Immunization for influenza,94,157,The hospital indicated that the data submitted for this measure were based on a sample of cases
420103,VILLAGE HOSPITAL,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,8645306000,Immunization for pneumonia,95,360,The hospital indicated that the data submitted for this measure were based on a sample of cases
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,CHARLESTON,8437242954,Immunization for influenza,80,160,The hospital indicated that the data submitted for this measure were based on a sample of cases
